subdistrict_name,state_name,fiber_length_km
Madhira,TELANGANA,65.6238
Yerrupalem,TELANGANA,95.1845
Vemsoor,TELANGANA,79.7191
Kerameri,TELANGANA,19.3439
Wankdi,TELANGANA,1.5239
Sirpur (T),TELANGANA,26.467
Kouthala,TELANGANA,16.499
Bejjur,TELANGANA,53.478
Kagaznagar,TELANGANA,18.6367
Asifabad,TELANGANA,3.6577
Jainoor,TELANGANA,51.2862
Sirpur,TELANGANA,26.9483
Rebbana,TELANGANA,0.0
Dahegaon,TELANGANA,25.4179
Tiryani,TELANGANA,79.3511
Kaddam (Peddur),TELANGANA,18.0043
Sarangapur,TELANGANA,18.5371
Kuntala,TELANGANA,0.0
Kubeer,TELANGANA,17.9557
Bhainsa,TELANGANA,0.0
Tanoor,TELANGANA,3.6675
Mudhole,TELANGANA,0.0
Lokeswaram,TELANGANA,0.0
Dilawarpur,TELANGANA,26.0314
Nirmal,TELANGANA,0.3128
Laxmanchanda,TELANGANA,0.0
Mamda,TELANGANA,0.0
Khanapur,TELANGANA,0.0
Bhimini,TELANGANA,13.0501
Vemanpalle,TELANGANA,2.1037
Nennal,TELANGANA,0.0
Tandur,TELANGANA,0.0
Jannaram,TELANGANA,40.3413
Dandepalle,TELANGANA,0.0
Kasipet,TELANGANA,3.4283
Bellampalle,TELANGANA,0.0
Kotapalle,TELANGANA,0.0
Mandamarri,TELANGANA,0.0
Luxettipet,TELANGANA,10.0539
Mancherial,TELANGANA,8.7836
Jaipur,TELANGANA,0.0
Chennur,TELANGANA,0.0
Madnoor,TELANGANA,15.3062
Jukkal,TELANGANA,10.8608
Bichkunda,TELANGANA,47.4699
Birkoor,TELANGANA,51.0996
Machareddy,TELANGANA,49.0748
Sadasivanagar,TELANGANA,21.5102
Gandhari,TELANGANA,34.5711
Banswada,TELANGANA,17.3493
Pitlam,TELANGANA,15.7609
Nizamsagar,TELANGANA,24.2426
Yellareddy,TELANGANA,31.5176
Nagareddipet,TELANGANA,71.3752
Lingampet,TELANGANA,36.6278
Tadwai,TELANGANA,62.5624
Kamareddy,TELANGANA,34.3818
Bhiknoor,TELANGANA,74.5025
Domakonda,TELANGANA,24.057
Ibrahimpatnam,TELANGANA,0.0
Mallapur,TELANGANA,0.0
Raikal,TELANGANA,0.0
Sarangapur,TELANGANA,0.0
Dharmapuri,TELANGANA,0.0
Velgatoor,TELANGANA,14.3441
Gollapalle,TELANGANA,8.7072
Mallial,TELANGANA,35.0572
Jagtial,TELANGANA,7.0048
Medipalle,TELANGANA,10.8555
Koratla,TELANGANA,0.0
Metpalle,TELANGANA,0.0
Kathlapur,TELANGANA,0.0
Kodimial,TELANGANA,62.0106
Pegadapalle,TELANGANA,58.8651
Ramagundam,TELANGANA,45.0823
Kamanpur,TELANGANA,142.9907
Manthani,TELANGANA,71.6314
Mutharam (Manthani),TELANGANA,58.7049
Srirampur,TELANGANA,171.9902
Peddapalle,TELANGANA,530.236
Julapalle,TELANGANA,128.6121
Elgaid,TELANGANA,190.9075
Dharmaram,TELANGANA,113.9256
Sultanabad,TELANGANA,366.7539
Odela,TELANGANA,314.0843
Chandurthi,TELANGANA,0.0
Boinpalle,TELANGANA,115.1772
Vemulawada,TELANGANA,68.0086
Konaraopeta,TELANGANA,0.0
Yellareddipet,TELANGANA,0.0
Gambhiraopet,TELANGANA,18.9176
Mustabad,TELANGANA,14.6559
Sircilla,TELANGANA,76.5534
Ellanthakunta,TELANGANA,125.0078
Kangti,TELANGANA,0.0
Manoor,TELANGANA,57.4556
Narayankhed,TELANGANA,43.6002
Kalher,TELANGANA,35.1406
Regode,TELANGANA,90.6056
Raikode,TELANGANA,54.7937
Nyalkal,TELANGANA,7.7117
Zahirabad,TELANGANA,14.5802
Kohir,TELANGANA,4.4278
Jharasangam,TELANGANA,48.6123
Munpalle,TELANGANA,106.9899
Pulkal,TELANGANA,128.0765
Andole,TELANGANA,146.0001
Hathnoora,TELANGANA,150.9195
Sadasivpet,TELANGANA,92.6976
Kondapur,TELANGANA,23.8498
Sangareddy,TELANGANA,123.1889
Jinnaram,TELANGANA,148.2467
Patancheru,TELANGANA,85.1854
Ramachandrapuram,TELANGANA,26.9483
Bejjanki,TELANGANA,184.4961
Koheda,TELANGANA,294.0625
Husnabad,TELANGANA,130.7466
Dubbak,TELANGANA,83.4546
Siddipet,TELANGANA,62.5783
Chinnakodur,TELANGANA,90.723
Nangnoor,TELANGANA,29.6492
Kondapak,TELANGANA,31.5577
Thoguta,TELANGANA,25.4148
Mirdoddi,TELANGANA,71.3591
Doultabad,TELANGANA,144.8419
Gajwel,TELANGANA,110.0508
Jagdevpur,TELANGANA,28.2905
Wargal,TELANGANA,154.5257
Mulug,TELANGANA,85.6599
Cherial,TELANGANA,0.0
Maddur,TELANGANA,0.0
Balanagar,TELANGANA,29.3001
Qutubullapur,TELANGANA,46.9158
Medchal,TELANGANA,79.0167
Shamirpet,TELANGANA,44.7715
Malkajgiri,TELANGANA,40.5972
Keesara,TELANGANA,22.9317
Ghatkesar,TELANGANA,27.8757
Uppal,TELANGANA,53.8182
Marpalle,TELANGANA,17.698
Mominpet,TELANGANA,0.0
Nawabpet,TELANGANA,3.6868
Vicarabad,TELANGANA,62.0948
Dharur,TELANGANA,12.3122
Bantwaram,TELANGANA,1.7944
Peddemul,TELANGANA,14.3616
Tandur,TELANGANA,39.6904
Basheerabad,TELANGANA,11.1401
Yelal,TELANGANA,14.1121
Doma,TELANGANA,19.3834
Kulkacharla,TELANGANA,31.1723
Pargi,TELANGANA,11.2363
Pudur,TELANGANA,79.5745
Kodangal,TELANGANA,37.7578
Bomraspet,TELANGANA,42.8371
Doulathabad,TELANGANA,35.1148
Dharur,TELANGANA,38.3025
Gadwal,TELANGANA,26.1106
Maldakal,TELANGANA,0.0
Ghattu,TELANGANA,0.0
Ieej,TELANGANA,0.0
Itikyal,TELANGANA,5.2011
Waddepalle,TELANGANA,32.2751
Manopad,TELANGANA,0.0
Alampur,TELANGANA,0.0
Ghanpur,TELANGANA,156.7583
Atmakur,TELANGANA,103.1166
Kothakota,TELANGANA,124.5664
Peddamandadi,TELANGANA,153.1192
Wanaparthy,TELANGANA,76.0517
Gopalpeta,TELANGANA,61.9703
Pangal,TELANGANA,45.929
Pebbair,TELANGANA,0.0
Veepangandla,TELANGANA,25.772
Veldanda,TELANGANA,41.1656
Midjil,TELANGANA,141.3315
Thimmajipet,TELANGANA,133.8515
Kalwakurthy,TELANGANA,125.4648
Vangoor,TELANGANA,59.7404
Amrabad,TELANGANA,10.6413
Achampet,TELANGANA,4.2983
Uppununthala,TELANGANA,20.2071
Telkapalle,TELANGANA,69.7079
Tadoor,TELANGANA,100.2749
Nagarkurnool,TELANGANA,125.679
Bijinapalle,TELANGANA,160.3494
Balmoor,TELANGANA,26.0458
Lingal,TELANGANA,23.6527
Peddakothapalle,TELANGANA,34.1018
Kodair,TELANGANA,54.0516
Kollapur,TELANGANA,17.2107
Bommalaramaram,TELANGANA,16.8284
M.Turkapalle,TELANGANA,0.0
Rajapet,TELANGANA,17.3625
Yadagirigutta,TELANGANA,3.3665
Alair,TELANGANA,0.0
Mothkur,TELANGANA,65.5147
Atmakur (M),TELANGANA,23.1549
Valigonda,TELANGANA,55.5004
Bhongir,TELANGANA,12.9601
Bibinagar,TELANGANA,12.9262
Pochampalle,TELANGANA,64.5465
Choutuppal,TELANGANA,131.8542
Ramannapeta,TELANGANA,94.9949
Narayanapur,TELANGANA,85.414
Thirumalgiri,TELANGANA,1.5155
Thungathurthi,TELANGANA,3.6675
Nuthankal,TELANGANA,22.1903
Atmakur (S),TELANGANA,13.7939
Jaji Reddi Gudem,TELANGANA,18.5843
Suryapet,TELANGANA,51.3723
Chivvemla,TELANGANA,12.1303
Mothey,TELANGANA,7.8141
Nadigudem,TELANGANA,19.4899
Munagala,TELANGANA,20.6854
Penpahad,TELANGANA,79.1923
Neredcherla,TELANGANA,80.2869
Garide Palle,TELANGANA,11.619
Chilkur,TELANGANA,0.0
Kodad,TELANGANA,4.2222
Huzurnagar,TELANGANA,5.5601
Mattam Palle,TELANGANA,13.2813
Mella Cheruvu,TELANGANA,4.275
Parkal,TELANGANA,16.5534
Shayampet,TELANGANA,14.2753
Nallabelly,TELANGANA,4.2078
Duggondi,TELANGANA,38.8936
Atmakur,TELANGANA,60.9784
Raiparthy,TELANGANA,8.0674
Wardhannapet,TELANGANA,17.7698
Sangam,TELANGANA,23.7952
Geesugonda,TELANGANA,56.7251
Narsampet,TELANGANA,17.2939
Khanapur,TELANGANA,0.0
Chennaraopet,TELANGANA,20.0084
Nekkonda,TELANGANA,14.6635
Parvathagiri,TELANGANA,3.6852
Kataram,TELANGANA,10.8353
Mahadevpur,TELANGANA,0.0
Mutharam (Mahadevpur),TELANGANA,5.9252
Malharrao,TELANGANA,1.929
Mogullapalle,TELANGANA,7.7735
Chityal,TELANGANA,18.2554
Bhupalpalle,TELANGANA,37.1735
Ghanpur (Mulug),TELANGANA,0.0
Venkatapur,TELANGANA,0.7004
Eturnagaram,TELANGANA,0.0
Mangapet,TELANGANA,0.0
Tadvai,TELANGANA,0.0
Govindaraopet,TELANGANA,0.0
Mulug,TELANGANA,0.0
Regonda,TELANGANA,8.5051
Wazeed,TELANGANA,0.0
Venkatapuram,TELANGANA,0.0
Kodakandla,TELANGANA,7.9487
Kothagudem,TELANGANA,0.0
Gudur,TELANGANA,0.0
Thorrur,TELANGANA,0.0
Nellikudur,TELANGANA,0.0
Kesamudram,TELANGANA,0.0
Mahabubabad,TELANGANA,1.1974
Narsimhulapet,TELANGANA,0.0
Maripeda,TELANGANA,0.0
Kuravi,TELANGANA,3.7428
Dornakal,TELANGANA,31.2089
Bayyaram,TELANGANA,27.599
Garla,TELANGANA,60.9622
Gundala,TELANGANA,0.0
Bachannapet,TELANGANA,23.7689
Narmetta,TELANGANA,20.7154
Ghanpur (Station),TELANGANA,0.0
Zaffergadh,TELANGANA,0.0
Palakurthi,TELANGANA,4.0559
Raghunathpalle,TELANGANA,0.0
Jangaon,TELANGANA,0.6619
Lingalaghanpur,TELANGANA,0.0
Devaruppula,TELANGANA,0.0
Pinapaka,TELANGANA,0.0
Cherla,TELANGANA,0.0
Manuguru,TELANGANA,0.0
Aswapuram,TELANGANA,0.0
Dummugudem,TELANGANA,0.0
Burgampahad,TELANGANA,17.8086
Palwancha,TELANGANA,25.4216
Kothagudem,TELANGANA,16.2178
Tekulapalle,TELANGANA,5.5673
Yellandu,TELANGANA,20.6218
Gundala,TELANGANA,0.0
Singareni,TELANGANA,23.2287
Julurpad,TELANGANA,34.0151
Chandrugonda,TELANGANA,28.2202
Mulkalapalle,TELANGANA,42.931
Aswaraopeta,TELANGANA,36.8448
Dammapeta,TELANGANA,97.8128
Regode,TELANGANA,15.9008
Kamalapur,TELANGANA,95.0607
Kamalapur,TELANGANA,1.1838
Kamalapur,TELANGANA,0.0
Mohanpur,TRIPURA,0.0
Hezamara,TRIPURA,0.0
Mandai,TRIPURA,0.0
Jirania,TRIPURA,0.0
Dukli,TRIPURA,0.0
Rajnagar,TRIPURA,6.2404
Hrishyamukh,TRIPURA,28.1898
Bokafa,TRIPURA,51.579
Rupaichhari,TRIPURA,0.0
Satchand,TRIPURA,14.962
Salema,TRIPURA,22.6018
Manu,TRIPURA,19.5633
Ambassa,TRIPURA,65.8819
Chhamanu,TRIPURA,10.8174
Dumburnagar,TRIPURA,24.9048
Kadamtala,TRIPURA,58.0469
Panisagar,TRIPURA,91.9848
Damchhara,TRIPURA,60.3044
Dasda,TRIPURA,108.5943
Jampuii hills,TRIPURA,26.6857
Jampuijala,TRIPURA,0.0
Bishalgarh,TRIPURA,0.0
Boxanagar,TRIPURA,0.0
Melaghar,TRIPURA,0.0
Kathalia,TRIPURA,6.7672
Padmabil,TRIPURA,0.0
Khowai,TRIPURA,0.0
Tulashikhar,TRIPURA,0.0
Kalyanpur,TRIPURA,0.0
Teliamura,TRIPURA,0.0
Mungiakumi,TRIPURA,0.0
Killa,TRIPURA,0.0
Amarpur,TRIPURA,0.0
Ompi,TRIPURA,0.0
Matarbari,TRIPURA,0.0
Kakraban,TRIPURA,0.2415
Karbuk,TRIPURA,3.1508
Gournagar,TRIPURA,0.0
Pencharthal,TRIPURA,20.1717
Kumarghat,TRIPURA,2.2655
Behat,UTTAR PRADESH,0.0
Saharanpur,UTTAR PRADESH,32.7769
Nakur,UTTAR PRADESH,0.0
Rampur Maniharan,UTTAR PRADESH,21.3909
Muzaffarnagar,UTTAR PRADESH,644.4451
Budhana,UTTAR PRADESH,269.1142
Khatauli,UTTAR PRADESH,231.303
Jansath,UTTAR PRADESH,149.0228
Najibabad,UTTAR PRADESH,40.698
Bijnor,UTTAR PRADESH,122.3802
Nagina,UTTAR PRADESH,25.8156
Dhampur,UTTAR PRADESH,62.4891
Chandpur,UTTAR PRADESH,153.1089
Thakurdwara,UTTAR PRADESH,129.9235
Kanth,UTTAR PRADESH,14.4354
Moradabad,UTTAR PRADESH,580.8081
Bilari,UTTAR PRADESH,387.4075
Suar,UTTAR PRADESH,253.707
Tanda,UTTAR PRADESH,307.2598
Bilaspur,UTTAR PRADESH,84.6049
Rampur,UTTAR PRADESH,360.9933
Shahabad,UTTAR PRADESH,244.553
Milak,UTTAR PRADESH,147.423
Dhanaura,UTTAR PRADESH,42.0006
Amroha,UTTAR PRADESH,179.9758
Hasanpur,UTTAR PRADESH,125.2299
Sardhana,UTTAR PRADESH,14.3457
Mawana,UTTAR PRADESH,0.5735
Meerut,UTTAR PRADESH,43.6812
Baraut,UTTAR PRADESH,407.2133
Baghpat,UTTAR PRADESH,291.5419
Khekada,UTTAR PRADESH,130.1229
Modinagar,UTTAR PRADESH,326.6511
Ghaziabad,UTTAR PRADESH,762.058
Dadri,UTTAR PRADESH,321.7597
Gautam Buddha Nagar,UTTAR PRADESH,372.6026
Jewar,UTTAR PRADESH,164.052
Sikandrabad,UTTAR PRADESH,279.9521
Bulandshahr,UTTAR PRADESH,959.6238
Siana,UTTAR PRADESH,473.6657
Anupshahr,UTTAR PRADESH,281.325
Debai,UTTAR PRADESH,464.8723
Shikarpur,UTTAR PRADESH,614.5274
Khurja,UTTAR PRADESH,466.366
Khair,UTTAR PRADESH,162.7244
Gabhana,UTTAR PRADESH,154.082
Koil,UTTAR PRADESH,917.6342
Iglas,UTTAR PRADESH,300.994
Sasni,UTTAR PRADESH,64.5662
Sikandra Rao,UTTAR PRADESH,23.5823
Hathras,UTTAR PRADESH,27.7869
Sadabad,UTTAR PRADESH,8.9037
Chhata,UTTAR PRADESH,50.2543
Mat,UTTAR PRADESH,24.7448
Mahavan,UTTAR PRADESH,0.0
Mathura,UTTAR PRADESH,0.0
Etmadpur,UTTAR PRADESH,150.0828
Agra,UTTAR PRADESH,449.5202
Kiraoli,UTTAR PRADESH,165.5389
Kheragarh,UTTAR PRADESH,5.5565
Fatehabad,UTTAR PRADESH,232.7195
Bah,UTTAR PRADESH,8.6792
Tundla,UTTAR PRADESH,61.4839
Firozabad,UTTAR PRADESH,252.0192
Jasrana,UTTAR PRADESH,46.8205
Shikohabad,UTTAR PRADESH,224.7035
Mainpuri,UTTAR PRADESH,474.2956
Karhal,UTTAR PRADESH,109.8772
Bhogaon,UTTAR PRADESH,368.8258
Bisauli,UTTAR PRADESH,837.0513
Bilsi,UTTAR PRADESH,109.8987
Sahaswan,UTTAR PRADESH,153.6041
Dataganj,UTTAR PRADESH,498.2909
Baheri,UTTAR PRADESH,365.5754
Meerganj,UTTAR PRADESH,246.7319
Aonla,UTTAR PRADESH,599.4707
Bareilly,UTTAR PRADESH,730.8225
Nawabganj,UTTAR PRADESH,402.1257
Faridpur,UTTAR PRADESH,294.7842
Pilibhit,UTTAR PRADESH,619.7378
Bisalpur,UTTAR PRADESH,475.1115
Puranpur,UTTAR PRADESH,266.7211
Powayan,UTTAR PRADESH,23.7145
Tilhar,UTTAR PRADESH,116.1395
Shahjahanpur,UTTAR PRADESH,5.2904
Jalalabad,UTTAR PRADESH,44.9168
Nighasan,UTTAR PRADESH,0.0
Palia,UTTAR PRADESH,0.0
Gola Gokaran Nath,UTTAR PRADESH,0.0
Mohammdi,UTTAR PRADESH,0.0
Lakhimpur,UTTAR PRADESH,0.0
Dhaurahara,UTTAR PRADESH,0.0
Misrikh,UTTAR PRADESH,0.0
Sitapur,UTTAR PRADESH,0.0
Laharpur,UTTAR PRADESH,0.0
Biswan,UTTAR PRADESH,0.0
Mahmudabad,UTTAR PRADESH,2.7143
Sidhauli,UTTAR PRADESH,0.0
Shahabad,UTTAR PRADESH,0.0
Sawayajpur,UTTAR PRADESH,0.0
Hardoi,UTTAR PRADESH,0.0
Bilgram,UTTAR PRADESH,0.0
Sandila,UTTAR PRADESH,0.0
Safipur,UTTAR PRADESH,8.78
Hasanganj,UTTAR PRADESH,0.0
Unnao,UTTAR PRADESH,33.6494
Purwa,UTTAR PRADESH,27.7921
Bighapur,UTTAR PRADESH,0.0
Malihabad,UTTAR PRADESH,0.0
Bakshi Ka Talab,UTTAR PRADESH,0.0
Lucknow,UTTAR PRADESH,0.0
Mohanlalganj,UTTAR PRADESH,0.0
Maharajganj,UTTAR PRADESH,0.0
Rae Bareli,UTTAR PRADESH,24.0822
Lalganj,UTTAR PRADESH,0.0
Dalmau,UTTAR PRADESH,17.6735
Unchahar,UTTAR PRADESH,40.3823
Kaimganj,UTTAR PRADESH,2.657
Amritpur,UTTAR PRADESH,0.0
Farrukhabad,UTTAR PRADESH,0.0
Chhibramau,UTTAR PRADESH,34.9873
Kannauj,UTTAR PRADESH,28.2654
Tirwa,UTTAR PRADESH,168.8316
Jaswantnagar,UTTAR PRADESH,79.2761
Saifai,UTTAR PRADESH,8.8629
Etawah,UTTAR PRADESH,239.6486
Bharthana,UTTAR PRADESH,222.0183
Chakarnagar,UTTAR PRADESH,85.4336
Bidhuna,UTTAR PRADESH,241.4632
Auraiya,UTTAR PRADESH,267.7291
Rasulabad,UTTAR PRADESH,338.2197
Derapur,UTTAR PRADESH,390.4091
Akbarpur,UTTAR PRADESH,684.0479
Bhognipur,UTTAR PRADESH,472.179
Sikandra,UTTAR PRADESH,256.0471
Bilhaur,UTTAR PRADESH,431.0837
Kanpur,UTTAR PRADESH,1175.2422
Ghatampur,UTTAR PRADESH,597.6937
Madhogarh,UTTAR PRADESH,14.6086
Jalaun,UTTAR PRADESH,0.0
Kalpi,UTTAR PRADESH,23.792
Orai,UTTAR PRADESH,36.227
Konch,UTTAR PRADESH,6.0826
Moth,UTTAR PRADESH,29.6362
Garautha,UTTAR PRADESH,0.0
Tahrauli,UTTAR PRADESH,0.0
Mauranipur,UTTAR PRADESH,9.7762
Jhansi,UTTAR PRADESH,42.0239
Talbehat,UTTAR PRADESH,0.0
Lalitpur,UTTAR PRADESH,0.0
Mahroni,UTTAR PRADESH,0.0
Hamirpur,UTTAR PRADESH,278.515
Rath,UTTAR PRADESH,138.9014
Sarila,UTTAR PRADESH,155.9422
Maudaha,UTTAR PRADESH,289.1518
Kulpahar,UTTAR PRADESH,70.6942
Charkhari,UTTAR PRADESH,221.7887
Mahoba,UTTAR PRADESH,78.6572
Banda,UTTAR PRADESH,15.5324
Baberu,UTTAR PRADESH,26.7394
Atarra,UTTAR PRADESH,16.6125
Naraini,UTTAR PRADESH,22.7964
Karwi,UTTAR PRADESH,18.6443
Mau,UTTAR PRADESH,8.7453
Bindki,UTTAR PRADESH,219.8935
Fatehpur,UTTAR PRADESH,784.2569
Khaga,UTTAR PRADESH,507.0029
Lalganj,UTTAR PRADESH,5.0047
Kunda,UTTAR PRADESH,53.0684
Pratapgarh,UTTAR PRADESH,20.351
Patti,UTTAR PRADESH,34.636
Raniganj,UTTAR PRADESH,1.3811
Sirathu,UTTAR PRADESH,248.9325
Manjhanpur,UTTAR PRADESH,476.5876
Chail,UTTAR PRADESH,355.5065
Soraon,UTTAR PRADESH,435.447
Phulpur,UTTAR PRADESH,773.6734
Allahabad,UTTAR PRADESH,757.2056
Bara,UTTAR PRADESH,442.7471
Karchhana,UTTAR PRADESH,776.023
Handia,UTTAR PRADESH,804.9125
Meja,UTTAR PRADESH,717.3712
Koraon,UTTAR PRADESH,375.7762
Fatehpur,UTTAR PRADESH,20.7933
Ramnagar,UTTAR PRADESH,73.9298
Nawabganj,UTTAR PRADESH,43.6606
Sirauli Gauspur,UTTAR PRADESH,20.5628
Ramsanehighat,UTTAR PRADESH,117.8475
Haidergarh,UTTAR PRADESH,38.2913
Rudauli,UTTAR PRADESH,323.038
Milkipur,UTTAR PRADESH,345.3258
Sohawal,UTTAR PRADESH,247.4999
Faizabad,UTTAR PRADESH,343.834
Bikapur,UTTAR PRADESH,302.8973
Tanda,UTTAR PRADESH,107.6317
Allapur,UTTAR PRADESH,10.3214
Jalalpur,UTTAR PRADESH,99.6867
Akbarpur,UTTAR PRADESH,69.0392
Bhiti,UTTAR PRADESH,64.8467
Sultanpur,UTTAR PRADESH,1001.7229
Jaisinghpur,UTTAR PRADESH,614.4224
Lambhua,UTTAR PRADESH,712.277
Kadipur,UTTAR PRADESH,545.2198
Nanpara,UTTAR PRADESH,24.138
Mahasi,UTTAR PRADESH,0.0
Bahraich,UTTAR PRADESH,83.5376
Bhinga,UTTAR PRADESH,208.1798
Ikauna,UTTAR PRADESH,70.2492
Balrampur,UTTAR PRADESH,192.2114
Tulsipur,UTTAR PRADESH,145.7605
Utraula,UTTAR PRADESH,267.093
Gonda,UTTAR PRADESH,1788.2436
Colonelganj,UTTAR PRADESH,1096.2981
Tarabganj,UTTAR PRADESH,785.6297
Mankapur,UTTAR PRADESH,672.755
Shohratgarh,UTTAR PRADESH,35.6344
Naugarh,UTTAR PRADESH,70.392
Bansi,UTTAR PRADESH,107.2301
Itwa,UTTAR PRADESH,108.8388
Domariyaganj,UTTAR PRADESH,116.5766
Bhanpur,UTTAR PRADESH,565.7338
Harraiya,UTTAR PRADESH,1227.313
Basti,UTTAR PRADESH,1097.1301
Rudhauli,UTTAR PRADESH,211.1336
Mehdawal,UTTAR PRADESH,243.5913
Khalilabad,UTTAR PRADESH,129.4248
Ghanghata,UTTAR PRADESH,174.7985
Nautanwa,UTTAR PRADESH,0.0
Nichlaul,UTTAR PRADESH,0.0
Pharenda,UTTAR PRADESH,0.7695
Maharajganj,UTTAR PRADESH,3.8575
Campierganj,UTTAR PRADESH,0.0
Sahjanwa,UTTAR PRADESH,14.425
Gorakhpur,UTTAR PRADESH,15.2423
Chauri Chaura,UTTAR PRADESH,17.8197
Bansgaon,UTTAR PRADESH,0.0
Khajni,UTTAR PRADESH,0.0
Gola,UTTAR PRADESH,31.1906
Hata,UTTAR PRADESH,187.9786
Kasya,UTTAR PRADESH,57.2445
Tamkuhi Raj,UTTAR PRADESH,50.5201
Deoria,UTTAR PRADESH,158.5412
Rudrapur,UTTAR PRADESH,7.9256
Barhaj,UTTAR PRADESH,61.3131
Salempur,UTTAR PRADESH,50.7641
Bhatpar Rani,UTTAR PRADESH,37.1495
Burhanpur,UTTAR PRADESH,60.9622
Sagri,UTTAR PRADESH,118.9844
Azamgarh,UTTAR PRADESH,116.513
Nizamabad,UTTAR PRADESH,97.1192
Phulpur,UTTAR PRADESH,189.7075
Lalganj,UTTAR PRADESH,213.9533
Mehnagar,UTTAR PRADESH,36.805
Ghosi,UTTAR PRADESH,4.7583
Madhuban,UTTAR PRADESH,43.3544
Maunath Bhanjan,UTTAR PRADESH,72.2221
Muhammadabad Gohna,UTTAR PRADESH,15.7818
Belthara Road,UTTAR PRADESH,272.4098
Sikanderpur,UTTAR PRADESH,252.8758
Rasra,UTTAR PRADESH,506.8983
Ballia,UTTAR PRADESH,669.6952
Bansdih,UTTAR PRADESH,308.8679
Bairia,UTTAR PRADESH,103.7561
Shahganj,UTTAR PRADESH,196.4254
Badlapur,UTTAR PRADESH,407.4137
Machhlishahr,UTTAR PRADESH,408.6364
Jaunpur,UTTAR PRADESH,787.5154
Mariahu,UTTAR PRADESH,645.2142
Kerakat,UTTAR PRADESH,239.3038
Jakhania,UTTAR PRADESH,145.0061
Saidpur,UTTAR PRADESH,118.3014
Ghazipur,UTTAR PRADESH,156.8719
Mohammadabad,UTTAR PRADESH,425.5137
Zamania,UTTAR PRADESH,162.2232
Sakaldiha,UTTAR PRADESH,638.0006
Chandauli,UTTAR PRADESH,840.4699
Chakia,UTTAR PRADESH,533.6007
Pindra,UTTAR PRADESH,86.0201
Varanasi,UTTAR PRADESH,214.3575
Bhadohi,UTTAR PRADESH,20.9436
Gyanpur,UTTAR PRADESH,38.4051
Aurai,UTTAR PRADESH,14.9476
Mirzapur,UTTAR PRADESH,191.8165
Lalganj,UTTAR PRADESH,63.5666
Marihan,UTTAR PRADESH,24.526
Chunar,UTTAR PRADESH,130.1288
Ghorawal,UTTAR PRADESH,25.7643
Robertsganj,UTTAR PRADESH,136.5309
Dudhi,UTTAR PRADESH,0.0
Aliganj,UTTAR PRADESH,180.2675
Etah,UTTAR PRADESH,490.3774
Jalesar,UTTAR PRADESH,31.8821
Kasganj,UTTAR PRADESH,58.346
Sahawar,UTTAR PRADESH,54.0566
Patiyali,UTTAR PRADESH,140.2217
Kairana,UTTAR PRADESH,39.4581
Shamli,UTTAR PRADESH,71.2833
Hapur,UTTAR PRADESH,153.1105
Garhmukteshwar,UTTAR PRADESH,72.3508
Tiloi,UTTAR PRADESH,4.1297
Salon,UTTAR PRADESH,20.1594
Musafirkhana,UTTAR PRADESH,228.2462
Gauriganj,UTTAR PRADESH,25.5699
Amethi,UTTAR PRADESH,16.932
Sambhal,UTTAR PRADESH,293.5853
Chandausi,UTTAR PRADESH,106.6515
Gunnaur,UTTAR PRADESH,219.6842
Padrauna,UTTAR PRADESH,15.5543
Debai,UTTAR PRADESH,426.2603
Ramnagar,UTTAR PRADESH,14.6572
Puraula,UTTARAKHAND,0.0
Mori,UTTARAKHAND,0.0
Rajgarhi,UTTARAKHAND,0.0
Dunda,UTTARAKHAND,0.0
Chinyali Saur,UTTARAKHAND,0.0
Bhatwari,UTTARAKHAND,0.0
Joshimath,UTTARAKHAND,0.0
Chamoli,UTTARAKHAND,0.0
Pokhari,UTTARAKHAND,0.0
Karnaprayag,UTTARAKHAND,0.0
Tharali,UTTARAKHAND,0.0
Gairsain,UTTARAKHAND,1.6091
Ukhimath,UTTARAKHAND,0.0
"Rudraprayag
",UTTARAKHAND,0.0
Jakholi*,UTTARAKHAND,0.0
Ghansali,UTTARAKHAND,0.0
Devprayag,UTTARAKHAND,0.0
Pratapnagar,UTTARAKHAND,0.0
Jakhani Dhar,UTTARAKHAND,0.0
Tehri,UTTARAKHAND,0.0
Dhanaulti,UTTARAKHAND,0.0
Narendra Nagar,UTTARAKHAND,0.0
Chakrata,UTTARAKHAND,0.0
Tyuni,UTTARAKHAND,0.0
Kalsi,UTTARAKHAND,0.0
Vikas Nagar,UTTARAKHAND,0.0
"Dehradun 
",UTTARAKHAND,6.6413
"Rishikesh
",UTTARAKHAND,5.3293
Srinagar,UTTARAKHAND,0.0
Pauri,UTTARAKHAND,0.0
Thailisain,UTTARAKHAND,0.0
Dhoomakot,UTTARAKHAND,0.0
Lansdowne,UTTARAKHAND,0.0
Satpuli,UTTARAKHAND,0.0
Chaubatta Khal,UTTARAKHAND,0.0
"Kotdwara
",UTTARAKHAND,0.0
Yamkeshwar,UTTARAKHAND,0.0
Munsiari,UTTARAKHAND,59.4728
Dharchula,UTTARAKHAND,0.0
Didihat,UTTARAKHAND,75.1866
Berinag,UTTARAKHAND,167.7497
Gangolihat,UTTARAKHAND,30.8152
"Pithoragarh
",UTTARAKHAND,77.7556
Kapkot,UTTARAKHAND,58.6675
Kanda,UTTARAKHAND,39.5396
"Bageshwar
",UTTARAKHAND,226.2188
